timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1773141752516,8,Article List Get,200,,Article List Test 3-4,text,true,,20169,172,1,3,http://localhost:8072/articles?page=1&size=10,8,0,0
1773141752525,9,Article List Get,200,,Article List Test 3-4,text,true,,20169,172,1,3,http://localhost:8072/articles?page=1&size=10,9,0,0
1773141752534,10,Article List Get,200,,Article List Test 3-4,text,true,,20169,172,1,3,http://localhost:8072/articles?page=1&size=10,10,0,0
1773141752544,10,Article List Get,200,,Article List Test 3-4,text,true,,20169,172,1,3,http://localhost:8072/articles?page=1&size=10,9,0,0
1773141752554,11,Article List Get,200,,Article List Test 3-4,text,true,,20169,172,1,2,http://localhost:8072/articles?page=1&size=10,10,0,0
1773141752565,10,Article List Get,200,,Article List Test 3-4,text,true,,20169,172,1,2,http://localhost:8072/articles?page=1&size=10,9,0,0
1773141752575,8,Article List Get,200,,Article List Test 3-4,text,true,,20169,172,1,2,http://localhost:8072/articles?page=1&size=10,8,0,0
1773141752583,8,Article List Get,200,,Article List Test 3-4,text,true,,20169,172,1,2,http://localhost:8072/articles?page=1&size=10,8,0,0
1773141752591,9,Article List Get,200,,Article List Test 3-4,text,true,,20169,172,1,2,http://localhost:8072/articles?page=1&size=10,8,0,0
1773141752600,9,Article List Get,200,,Article List Test 3-4,text,true,,20169,172,1,2,http://localhost:8072/articles?page=1&size=10,9,0,0
1773141752609,9,Article List Get,200,,Article List Test 3-4,text,true,,20169,172,1,2,http://localhost:8072/articles?page=1&size=10,8,0,0
1773141752618,8,Article List Get,200,,Article List Test 3-4,text,true,,20169,172,1,2,http://localhost:8072/articles?page=1&size=10,8,0,0
1773141752627,10,Article List Get,200,,Article List Test 3-4,text,true,,20169,172,1,2,http://localhost:8072/articles?page=1&size=10,10,0,0
1773141752637,9,Article List Get,200,,Article List Test 3-4,text,true,,20169,172,1,2,http://localhost:8072/articles?page=1&size=10,8,0,0
1773141752646,8,Article List Get,200,,Article List Test 3-4,text,true,,20169,172,1,2,http://localhost:8072/articles?page=1&size=10,8,0,0
1773141752654,9,Article List Get,200,,Article List Test 3-4,text,true,,20169,172,1,2,http://localhost:8072/articles?page=1&size=10,9,0,0
1773141752663,11,Article List Get,200,,Article List Test 3-4,text,true,,20169,172,1,2,http://localhost:8072/articles?page=1&size=10,10,0,0
1773141752674,8,Article List Get,200,,Article List Test 3-4,text,true,,20169,172,1,2,http://localhost:8072/articles?page=1&size=10,8,0,0
1773141752683,8,Article List Get,200,,Article List Test 3-4,text,true,,20169,172,1,1,http://localhost:8072/articles?page=1&size=10,8,0,0
1773141752691,11,Article List Get,200,,Article List Test 3-4,text,true,,20169,172,1,1,http://localhost:8072/articles?page=1&size=10,10,0,0
1773141752702,9,Article List Get,200,,Article List Test 3-4,text,true,,20169,172,1,1,http://localhost:8072/articles?page=1&size=10,9,0,0
1773141752711,9,Article List Get,200,,Article List Test 3-4,text,true,,20169,172,1,1,http://localhost:8072/articles?page=1&size=10,9,0,0
1773141752721,10,Article List Get,200,,Article List Test 3-4,text,true,,20169,172,1,1,http://localhost:8072/articles?page=1&size=10,9,0,0
1773141752731,9,Article List Get,200,,Article List Test 3-4,text,true,,20169,172,1,1,http://localhost:8072/articles?page=1&size=10,9,0,0
1773141752740,9,Article List Get,200,,Article List Test 3-4,text,true,,20169,172,1,2,http://localhost:8072/articles?page=1&size=10,9,0,0
1773141752749,11,Article List Get,200,,Article List Test 3-4,text,true,,20169,172,1,3,http://localhost:8072/articles?page=1&size=10,10,0,0
1773141752760,12,Article List Get,200,,Article List Test 3-4,text,true,,20169,172,2,4,http://localhost:8072/articles?page=1&size=10,11,0,0
1773141752762,13,Article List Get,200,,Article List Test 3-5,text,true,,20169,172,2,4,http://localhost:8072/articles?page=1&size=10,12,0,2
1773141752772,10,Article List Get,200,,Article List Test 3-4,text,true,,20169,172,2,4,http://localhost:8072/articles?page=1&size=10,9,0,0
1773141752775,9,Article List Get,200,,Article List Test 3-5,text,true,,20169,172,2,4,http://localhost:8072/articles?page=1&size=10,8,0,0
1773141752782,11,Article List Get,200,,Article List Test 3-4,text,true,,20169,172,2,4,http://localhost:8072/articles?page=1&size=10,11,0,0
1773141752784,12,Article List Get,200,,Article List Test 3-5,text,true,,20169,172,2,4,http://localhost:8072/articles?page=1&size=10,11,0,0
